GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
proiektua23,com.objectdb.o,IOM,240,0,28,0,47,0,23,0,9,0
proiektua23,com.objectdb.o,AFT,51,0,6,0,10,0,7,0,4,0
proiektua23,com.objectdb.o,IVP,97,0,4,0,32,0,14,0,12,0
proiektua23,com.objectdb.o,RFV,273,0,28,0,69,0,31,0,17,0
proiektua23,com.objectdb.o,RFM,387,0,20,0,106,0,26,0,16,0
proiektua23,com.objectdb.o,ITW,36,0,2,0,12,0,6,0,5,0
proiektua23,com.objectdb.o,ADL,704,0,14,0,163,0,26,0,19,0
proiektua23,com.objectdb.o,REG,1411,0,196,0,376,0,143,0,45,0
proiektua23,com.objectdb.o,ACN,54,0,4,0,20,0,15,0,13,0
proiektua23,com.objectdb.o,ISP,134,0,8,0,42,0,22,0,18,0
proiektua23,com.objectdb.o,ACL,116,0,8,0,32,0,8,0,4,0
proiektua23,com.objectdb.o,_IllegalStateException,27,0,0,0,10,0,5,0,5,0
proiektua23,com.objectdb.o,SBI,92,0,10,0,23,0,10,0,5,0
proiektua23,com.objectdb.o,ServerTrayIcon.new MouseAdapter() {...},12,0,2,0,4,0,3,0,2,0
proiektua23,com.objectdb.o,JPW,785,0,70,0,194,0,56,0,21,0
proiektua23,com.objectdb.o,JPM,1069,0,134,0,240,0,80,0,13,0
proiektua23,com.objectdb.o,JPE,312,0,66,0,58,0,37,0,4,0
proiektua23,com.objectdb.o,JPA,804,0,138,0,222,0,81,0,9,0
proiektua23,com.objectdb.o,FTP.g,9,0,0,0,4,0,1,0,1,0
proiektua23,com.objectdb.o,JOP,281,0,10,0,78,0,9,0,4,0
proiektua23,com.objectdb.o,FTP.f,30,0,0,0,12,0,2,0,2,0
proiektua23,com.objectdb.o,HMP.F,69,0,0,0,16,0,9,0,9,0
proiektua23,com.objectdb.o,JNW,368,0,8,0,76,0,13,0,9,0
proiektua23,com.objectdb.o,JNN,78,0,12,0,22,0,12,0,6,0
proiektua23,com.objectdb.o,JMW,181,0,18,0,45,0,14,0,5,0
proiektua23,com.objectdb.o,JMH,1389,0,187,0,414,0,158,0,41,0
proiektua23,com.objectdb.o,JML,601,0,68,0,106,0,41,0,7,0
proiektua23,com.objectdb.o,_JdoOptimisticVerificationException,35,0,0,0,13,0,6,0,6,0
proiektua23,com.objectdb.o,JDM,1009,0,168,0,212,0,92,0,8,0
proiektua23,com.objectdb.o,RTT,255,0,24,0,66,0,22,0,10,0
proiektua23,com.objectdb.o,JDA,989,0,176,0,236,0,99,0,9,0
proiektua23,com.objectdb.o,JDE,284,0,50,0,59,0,30,0,5,0
proiektua23,com.objectdb.o,RTM,81,0,12,0,26,0,12,0,6,0
proiektua23,com.objectdb.o,JCW,870,0,112,0,214,0,97,0,38,0
proiektua23,com.objectdb.o,ART,196,0,22,0,43,0,22,0,11,0
proiektua23,com.objectdb.o,RSV,142,0,16,0,31,0,20,0,12,0
proiektua23,com.objectdb.o,JCM,346,0,30,0,73,0,23,0,8,0
proiektua23,com.objectdb.o,JCP,485,0,28,0,102,0,38,0,21,0
proiektua23,com.objectdb.o,JCR,197,0,28,0,53,0,22,0,8,0
proiektua23,com.objectdb.o,JCF,61,0,0,0,14,0,3,0,3,0
proiektua23,com.objectdb.o,JCE,65,0,4,0,20,0,9,0,7,0
proiektua23,com.objectdb.o,ARB,66,0,6,0,15,0,7,0,4,0
proiektua23,com.objectdb.o,JCL,595,0,46,0,131,0,44,0,21,0
proiektua23,com.objectdb.o,RST,289,0,32,0,78,0,23,0,7,0
proiektua23,com.objectdb.o,JCA,87,0,10,0,23,0,11,0,6,0
proiektua23,com.objectdb.o,RSL,279,0,28,0,66,0,22,0,8,0
proiektua23,com.objectdb.o,JBW,236,0,10,0,44,0,17,0,12,0
proiektua23,com.objectdb.o,AQR,3,0,0,0,1,0,1,0,1,0
proiektua23,com.objectdb.o,RSC,70,0,0,0,22,0,11,0,11,0
proiektua23,com.objectdb.o,RRT,348,0,80,0,96,0,45,0,5,0
proiektua23,com.objectdb.o,JBR,132,0,0,0,18,0,10,0,10,0
proiektua23,com.objectdb.o,RRB,317,0,26,0,65,0,25,0,10,0
proiektua23,com.objectdb.o,RQW,456,0,10,0,157,0,33,0,28,0
proiektua23,com.objectdb.o,RQC,176,0,12,0,44,0,13,0,7,0
proiektua23,com.objectdb.o,RQI,246,0,34,0,59,0,21,0,4,0
proiektua23,com.objectdb.o,AVS,19,0,0,0,8,0,7,0,7,0
proiektua23,com.objectdb.o,TFM.k,26,0,0,0,8,0,3,0,3,0
proiektua23,com.objectdb.o,JEW,609,0,78,0,156,0,55,0,16,0
proiektua23,com.objectdb.o,TFM.l,22,0,0,0,7,0,2,0,2,0
proiektua23,com.objectdb.o,ATR,78,0,8,0,20,0,12,0,8,0
proiektua23,com.objectdb.o,B64,428,0,52,0,77,0,35,0,9,0
proiektua23,com.objectdb.o,JER,198,0,22,0,46,0,18,0,7,0
proiektua23,com.objectdb.o,JEL,899,0,120,0,198,0,88,0,28,0
proiektua23,com.objectdb.o,JEN,367,0,52,0,80,0,32,0,6,0
proiektua23,com.objectdb.o,DQI,254,0,46,0,69,0,27,0,4,0
proiektua23,com.objectdb.o,DQP,46,0,0,0,7,0,4,0,4,0
proiektua23,com.objectdb.o,MBI,85,0,12,0,24,0,10,0,4,0
proiektua23,com.objectdb.o,URT,361,0,30,0,94,0,31,0,16,0
proiektua23,com.objectdb.o,MBF,142,0,6,0,40,0,18,0,15,0
proiektua23,com.objectdb.o,DPS,63,0,4,0,16,0,4,0,2,0
proiektua23,com.objectdb.o,DPV,1437,0,118,0,264,0,77,0,16,0
proiektua23,com.objectdb.o,DPE,25,0,0,0,8,0,4,0,4,0
proiektua23,com.objectdb.o,UPR,96,0,12,0,22,0,8,0,2,0
proiektua23,com.objectdb.o,UPT,360,0,40,0,83,0,31,0,11,0
proiektua23,com.objectdb.o,CLN.aB,50,0,4,0,14,0,5,0,3,0
proiektua23,com.objectdb.o,CLN.aA,24,0,0,0,8,0,3,0,3,0
proiektua23,com.objectdb.o,DMR,1837,0,152,0,372,0,98,0,22,0
proiektua23,com.objectdb.o,MFP,50,0,0,0,14,0,6,0,6,0
proiektua23,com.objectdb.o,MFT,114,0,12,0,25,0,11,0,5,0
proiektua23,com.objectdb.o,DTT,117,0,6,0,29,0,9,0,6,0
proiektua23,com.objectdb.o,CLN.az,24,0,0,0,8,0,3,0,3,0
proiektua23,com.objectdb.o,CLN.av,34,0,2,0,9,0,4,0,3,0
proiektua23,com.objectdb.o,CLN.aw,48,0,4,0,15,0,6,0,4,0
proiektua23,com.objectdb.o,CLN.ax,36,0,2,0,13,0,5,0,4,0
proiektua23,com.objectdb.o,CLN.ay,67,0,8,0,21,0,7,0,3,0
proiektua23,com.objectdb.o,DSV,350,0,30,0,73,0,21,0,6,0
proiektua23,com.objectdb.o,DSN,19,0,0,0,6,0,4,0,4,0
proiektua23,com.objectdb.o,UTT,890,0,86,0,194,0,60,0,17,0
proiektua23,com.objectdb.o,UTV,176,0,8,0,48,0,14,0,10,0
proiektua23,com.objectdb.o,UTY,2315,0,281,0,525,0,214,0,71,0
proiektua23,com.objectdb.o,MDF,957,0,148,0,189,0,122,0,48,0
proiektua23,com.objectdb.o,UTR,66,0,6,0,19,0,11,0,8,0
proiektua23,com.objectdb.o,DRV,1160,0,72,0,210,0,51,0,15,0
proiektua23,com.objectdb.o,UMR.Z,39,0,0,0,10,0,6,0,6,0
proiektua23,com.objectdb.o,UMR.Y,41,0,0,0,10,0,6,0,6,0
proiektua23,com.objectdb.o,UMR.X,42,0,0,0,10,0,6,0,6,0
proiektua23,com.objectdb.o,UMR.W,42,0,0,0,10,0,6,0,6,0
proiektua23,com.objectdb.o,UMR.V,42,0,0,0,10,0,6,0,6,0
proiektua23,com.objectdb.o,UMR.U,26,0,0,0,7,0,4,0,4,0
proiektua23,com.objectdb.o,UMR.T,52,0,4,0,16,0,7,0,5,0
proiektua23,com.objectdb.o,USR,512,0,36,0,95,0,33,0,15,0
proiektua23,com.objectdb.o,UMR.S,86,0,4,0,24,0,8,0,6,0
proiektua23,com.objectdb.o,MCN,415,0,36,0,101,0,29,0,11,0
proiektua23,com.objectdb.o,USV,85,0,10,0,21,0,14,0,9,0
proiektua23,com.objectdb.o,DRH,427,0,40,0,97,0,27,0,7,0
proiektua23,com.objectdb.o,UIV,109,0,14,0,25,0,16,0,9,0
proiektua23,com.objectdb.o,UNM.z,161,0,14,0,32,0,15,0,8,0
proiektua23,com.objectdb.o,DEX,307,0,18,0,52,0,18,0,9,0
proiektua23,com.objectdb.o,UNM,123,0,14,0,25,0,13,0,6,0
proiektua23,com.objectdb.o,UNH,632,0,76,0,138,0,51,0,13,0
proiektua23,com.objectdb.o,UNI,396,0,24,0,96,0,37,0,25,0
proiektua23,com.objectdb.o,UML,834,0,138,0,180,0,97,0,28,0
proiektua23,com.objectdb.o,UMR,1168,0,140,0,289,0,124,0,44,0
proiektua23,com.objectdb.o,ULV,272,0,44,0,58,0,38,0,16,0
proiektua23,com.objectdb.o,DIX,38,0,0,0,13,0,3,0,3,0
proiektua23,com.objectdb.o,MSG,131,0,10,0,24,0,13,0,8,0
proiektua23,com.objectdb.o,MSF,356,0,38,0,79,0,29,0,10,0
proiektua23,com.objectdb.o,EBW,145,0,10,0,33,0,11,0,6,0
proiektua23,com.objectdb.o,MRN,37,0,0,0,9,0,5,0,5,0
proiektua23,com.objectdb.o,MRP,552,0,57,0,106,0,44,0,15,0
proiektua23,com.objectdb.o,VCW,33,0,0,0,10,0,5,0,5,0
proiektua23,com.objectdb.o,MQI,101,0,16,0,36,0,12,0,4,0
proiektua23,com.objectdb.o,MPT,723,0,98,0,169,0,67,0,18,0
proiektua23,com.objectdb.o,VAR,1148,0,126,0,274,0,114,0,51,0
proiektua23,com.objectdb.o,VAL,889,0,86,0,116,0,93,0,36,0
proiektua23,com.objectdb.o,EFT,21,0,0,0,7,0,4,0,4,0
proiektua23,com.objectdb.o,MVP,924,0,129,0,234,0,88,0,23,0
proiektua23,com.objectdb.o,VGN,126,0,8,0,27,0,11,0,7,0
proiektua23,com.objectdb.o,MVL,197,0,24,0,45,0,17,0,5,0
proiektua23,com.objectdb.o,MUT,1003,0,159,0,251,0,105,0,24,0
proiektua23,com.objectdb.o,VGD,161,0,30,0,36,0,27,0,10,0
proiektua23,com.objectdb.o,EEI,31,0,2,0,9,0,7,0,6,0
proiektua23,com.objectdb.o,EDT,72,0,12,0,19,0,8,0,2,0
proiektua23,com.objectdb.o,EDS,288,0,26,0,70,0,22,0,9,0
proiektua23,com.objectdb.o,EDC,379,0,40,0,94,0,35,0,15,0
proiektua23,com.objectdb.o,MTR,233,0,36,0,59,0,28,0,10,0
proiektua23,com.objectdb.o,WebSphereJtaManager,104,0,2,0,26,0,4,0,3,0
proiektua23,com.objectdb.o,MTH,251,0,26,0,75,0,21,0,8,0
proiektua23,com.objectdb.o,LOM.y,62,0,2,0,14,0,9,0,8,0
proiektua23,com.objectdb.o,MSS,1439,0,0,0,206,0,2,0,2,0
proiektua23,com.objectdb.o,MST,2617,0,268,0,614,0,212,0,78,0
proiektua23,com.objectdb.o,ECI,79,0,4,0,24,0,5,0,3,0
proiektua23,com.objectdb.o,RPM.D,92,0,6,0,19,0,5,0,2,0
proiektua23,com.objectdb.o,MIX,148,0,24,0,44,0,16,0,4,0
proiektua23,com.objectdb.o,LGN.q,9,0,0,0,4,0,1,0,1,0
proiektua23,com.objectdb.o,IHS.A,39,0,2,0,11,0,8,0,7,0
proiektua23,com.objectdb.o,MNL,109,0,10,0,29,0,11,0,6,0
proiektua23,com.objectdb.o,MMM,1899,0,193,0,408,0,140,0,43,0
proiektua23,com.objectdb.o,MMN,123,0,10,0,35,0,10,0,5,0
proiektua23,com.objectdb.o,TPL,89,0,6,0,18,0,12,0,9,0
proiektua23,com.objectdb.o,CNP,330,0,32,0,71,0,30,0,14,0
proiektua23,com.objectdb.o,TPE,21,0,0,0,8,0,4,0,4,0
proiektua23,com.objectdb.o,CNV,34,0,2,0,10,0,3,0,2,0
proiektua23,com.objectdb.o,CNU,452,0,52,0,107,0,45,0,19,0
proiektua23,com.objectdb.o,CNN,12,0,0,0,4,0,2,0,2,0
proiektua23,com.objectdb.o,CNM,687,0,78,0,151,0,52,0,13,0
proiektua23,com.objectdb.o,TOT,104,0,6,0,32,0,20,0,17,0
proiektua23,com.objectdb.o,CMV,507,0,56,0,112,0,45,0,17,0
proiektua23,com.objectdb.o,TOL,97,0,14,0,39,0,20,0,13,0
proiektua23,com.objectdb.o,CMN,323,0,71,0,85,0,51,0,8,0
proiektua23,com.objectdb.o,CLN,16,0,2,0,6,0,3,0,2,0
proiektua23,com.objectdb.o,CLT,503,0,70,0,122,0,50,0,15,0
proiektua23,com.objectdb.o,CLS,474,0,36,0,114,0,33,0,15,0
proiektua23,com.objectdb.o,CLC,130,0,8,0,26,0,10,0,6,0
proiektua23,com.objectdb.o,CSF,100,0,8,0,20,0,8,0,4,0
proiektua23,com.objectdb.o,LDR,1579,0,190,0,426,0,134,0,39,0
proiektua23,com.objectdb.o,TSK,136,0,20,0,50,0,22,0,12,0
proiektua23,com.objectdb.o,TSM,123,0,14,0,35,0,10,0,3,0
proiektua23,com.objectdb.o,TRS,307,0,40,0,81,0,29,0,9,0
proiektua23,com.objectdb.o,CQI,50,0,4,0,16,0,6,0,4,0
proiektua23,com.objectdb.o,TRB,78,0,2,0,16,0,6,0,5,0
proiektua23,com.objectdb.o,TRF,192,0,36,0,54,0,30,0,10,0
proiektua23,com.objectdb.o,LAL,223,0,16,0,45,0,22,0,14,0
proiektua23,com.objectdb.o,TQI,32,0,4,0,13,0,6,0,4,0
proiektua23,com.objectdb.o,ServerTrayIcon,375,0,24,0,83,0,18,0,6,0
proiektua23,com.objectdb.o,CFO,30,0,2,0,10,0,7,0,6,0
proiektua23,com.objectdb.o,CFT,78,0,8,0,16,0,8,0,4,0
proiektua23,com.objectdb.o,CFG,1237,0,146,0,290,0,107,0,33,0
proiektua23,com.objectdb.o,AGN.aM,94,0,12,0,25,0,11,0,5,0
proiektua23,com.objectdb.o,AGN.aN,128,0,16,0,31,0,12,0,4,0
proiektua23,com.objectdb.o,AGN.aO,147,0,12,0,34,0,11,0,5,0
proiektua23,com.objectdb.o,AGN.aP,151,0,22,0,43,0,16,0,5,0
proiektua23,com.objectdb.o,AGN.aQ,25,0,4,0,7,0,5,0,3,0
proiektua23,com.objectdb.o,AGN.aR,25,0,4,0,7,0,5,0,3,0
proiektua23,com.objectdb.o,AGN.aS,9,0,0,0,3,0,1,0,1,0
proiektua23,com.objectdb.o,_PessimisticLockException,28,0,0,0,11,0,5,0,5,0
proiektua23,com.objectdb.o,TFM,229,0,26,0,61,0,18,0,5,0
proiektua23,com.objectdb.o,UTV.n,32,0,0,0,11,0,4,0,4,0
proiektua23,com.objectdb.o,TEX,17,0,0,0,4,0,2,0,2,0
proiektua23,com.objectdb.o,KSW,43,0,2,0,11,0,7,0,6,0
proiektua23,com.objectdb.o,CCH,297,0,40,0,81,0,33,0,13,0
proiektua23,com.objectdb.o,_TransactionRequiredException,25,0,0,0,10,0,5,0,5,0
proiektua23,com.objectdb.o,RSL.s,18,0,0,0,6,0,4,0,4,0
proiektua23,com.objectdb.o,TKS,28,0,0,0,7,0,4,0,4,0
proiektua23,com.objectdb.o,TKN,684,0,85,0,164,0,78,0,35,0
proiektua23,com.objectdb.o,TKR,1860,0,300,0,407,0,184,0,16,0
proiektua23,com.objectdb.o,TKI,291,0,50,0,82,0,44,0,14,0
proiektua23,com.objectdb.o,UPR.c,6,0,0,0,3,0,1,0,1,0
proiektua23,com.objectdb.o,UPR.d,24,0,0,0,7,0,2,0,2,0
proiektua23,com.objectdb.o,UPR.e,16,0,0,0,6,0,2,0,2,0
proiektua23,com.objectdb.o,CHT,107,0,14,0,24,0,16,0,8,0
proiektua23,com.objectdb.o,CHV,65,0,8,0,18,0,12,0,8,0
proiektua23,com.objectdb.o,InternalException,192,0,10,0,50,0,17,0,12,0
proiektua23,com.objectdb.o,CHE,13,0,0,0,5,0,4,0,4,0
proiektua23,com.objectdb.o,LPS,133,0,10,0,24,0,8,0,3,0
proiektua23,com.objectdb.o,LOM,111,0,12,0,28,0,11,0,5,0
proiektua23,com.objectdb.o,LMT,29,0,4,0,9,0,9,0,7,0
proiektua23,com.objectdb.o,UFT,594,0,82,0,133,0,47,0,6,0
proiektua23,com.objectdb.o,LTN,165,0,16,0,40,0,17,0,9,0
proiektua23,com.objectdb.o,DCT,176,0,29,0,42,0,29,0,8,0
proiektua23,com.objectdb.o,DCV,650,0,109,0,154,0,88,0,29,0
proiektua23,com.objectdb.o,DCK,49,0,8,0,17,0,8,0,4,0
proiektua23,com.objectdb.o,DCN,97,0,2,0,29,0,11,0,10,0
proiektua23,com.objectdb.o,DCE,1001,0,141,0,259,0,106,0,35,0
proiektua23,com.objectdb.o,LSD,206,0,22,0,49,0,22,0,11,0
proiektua23,com.objectdb.o,DBT,174,0,26,0,44,0,26,0,10,0
proiektua23,com.objectdb.o,DBV,471,0,94,0,109,0,82,0,27,0
proiektua23,com.objectdb.o,StandardJtaManager,36,0,4,0,13,0,5,0,3,0
proiektua23,com.objectdb.o,LRS,202,0,30,0,52,0,23,0,8,0
proiektua23,com.objectdb.o,LRV,84,0,2,0,24,0,14,0,13,0
proiektua23,com.objectdb.o,LRQ,101,0,10,0,25,0,14,0,9,0
proiektua23,com.objectdb.o,DAT,259,0,30,0,64,0,28,0,9,0
proiektua23,com.objectdb.o,DAV,602,0,65,0,136,0,66,0,29,0
proiektua23,com.objectdb.o,UBV,72,0,8,0,20,0,13,0,9,0
proiektua23,com.objectdb.o,TYD,160,0,6,0,40,0,12,0,9,0
proiektua23,com.objectdb.o,TYH,1000,0,208,0,257,0,144,0,40,0
proiektua23,com.objectdb.o,LGR,359,0,53,0,109,0,58,0,29,0
proiektua23,com.objectdb.o,LGN,245,0,18,0,58,0,24,0,15,0
proiektua23,com.objectdb.o,LGM,571,0,58,0,129,0,41,0,12,0
proiektua23,com.objectdb.o,LFN,21,0,0,0,7,0,4,0,4,0
proiektua23,com.objectdb.o,TVS,133,0,14,0,34,0,17,0,10,0
proiektua23,com.objectdb.o,TVR,63,0,8,0,15,0,8,0,4,0
proiektua23,com.objectdb.o,LFL,1213,0,114,0,298,0,115,0,58,0
proiektua23,com.objectdb.o,CTR,145,0,18,0,40,0,18,0,9,0
proiektua23,com.objectdb.o,CTL,285,0,22,0,73,0,19,0,7,0
proiektua23,com.objectdb.o,CST,705,0,22,0,219,0,54,0,43,0
proiektua23,com.objectdb.o,UMR.ab,41,0,0,0,10,0,6,0,6,0
proiektua23,com.objectdb.o,UMR.aa,41,0,0,0,10,0,6,0,6,0
proiektua23,com.objectdb.o,LKM,331,0,46,0,87,0,37,0,13,0
proiektua23,com.objectdb.o,UMR.ac,122,0,6,0,35,0,8,0,5,0
proiektua23,com.objectdb.o,LIW,80,0,6,0,26,0,14,0,11,0
proiektua23,com.objectdb.o,TYR,1259,0,155,0,276,0,166,0,41,0
proiektua23,com.objectdb.o,TYT,104,0,14,0,29,0,14,0,7,0
proiektua23,com.objectdb.o,TYS,1446,0,169,0,324,0,102,0,17,0
proiektua23,com.objectdb.o,WVP.s,53,0,18,0,16,0,11,0,2,0
proiektua23,com.objectdb.o,LIN,27,0,0,0,7,0,5,0,5,0
proiektua23,com.objectdb.o,TYV,110,0,10,0,27,0,16,0,11,0
proiektua23,com.objectdb.o,WVP.r,44,0,8,0,12,0,6,0,2,0
proiektua23,com.objectdb.o,TYW,691,0,107,0,206,0,90,0,33,0
proiektua23,com.objectdb.o,TYN,78,0,5,0,15,0,8,0,5,0
proiektua23,com.objectdb.o,TYM,2020,0,210,0,459,0,163,0,58,0
proiektua23,com.objectdb.o,WVP,819,0,162,0,192,0,92,0,11,0
proiektua23,com.objectdb.o,FTP,168,0,26,0,40,0,17,0,4,0
proiektua23,com.objectdb.o,FTC,5,0,0,0,2,0,2,0,2,0
proiektua23,com.objectdb.o,EDC.D,74,0,6,0,17,0,9,0,6,0
proiektua23,com.objectdb.o,WSP,925,0,126,0,210,0,79,0,14,0
proiektua23,com.objectdb.o,WSS,159,0,0,0,49,0,33,0,33,0
proiektua23,com.objectdb.o,WSM,56,0,0,0,16,0,4,0,4,0
proiektua23,com.objectdb.o,WSN,1017,0,74,0,282,0,62,0,25,0
proiektua23,com.objectdb.o,FQP,94,0,2,0,21,0,7,0,6,0
proiektua23,com.objectdb.o,OIN,51,0,4,0,18,0,6,0,4,0
proiektua23,com.objectdb.o,_JdoUnsupportedOptionException,26,0,0,0,10,0,5,0,5,0
proiektua23,com.objectdb.o,FLT,110,0,16,0,26,0,18,0,8,0
proiektua23,com.objectdb.o,FLV,435,0,88,0,101,0,76,0,26,0
proiektua23,com.objectdb.o,FLM,232,0,14,0,44,0,19,0,12,0
proiektua23,com.objectdb.o,TYN.az,21,0,0,0,8,0,4,0,4,0
proiektua23,com.objectdb.o,_OptimisticLockException,28,0,0,0,11,0,5,0,5,0
proiektua23,com.objectdb.o,FIX,5,0,0,0,2,0,1,0,1,0
proiektua23,com.objectdb.o,FIW,76,0,2,0,20,0,7,0,6,0
proiektua23,com.objectdb.o,FIP,181,0,14,0,40,0,13,0,6,0
proiektua23,com.objectdb.o,FIR,192,0,24,0,32,0,18,0,6,0
proiektua23,com.objectdb.o,TYN.aB,77,0,2,0,18,0,6,0,5,0
proiektua23,com.objectdb.o,TYN.aC,125,0,15,0,38,0,15,0,3,0
proiektua23,com.objectdb.o,FIL,3,0,0,0,1,0,1,0,1,0
proiektua23,com.objectdb.o,FHN.ad,35,0,0,0,11,0,5,0,5,0
proiektua23,com.objectdb.o,FQI,101,0,12,0,27,0,10,0,4,0
proiektua23,com.objectdb.o,OBH,503,0,78,0,110,0,53,0,14,0
proiektua23,com.objectdb.o,TYN.aA,129,0,16,0,34,0,15,0,7,0
proiektua23,com.objectdb.o,OBI,613,0,108,0,149,0,63,0,9,0
proiektua23,com.objectdb.o,OBM,1656,0,250,0,429,0,157,0,32,0
proiektua23,com.objectdb.o,OBC,1541,0,222,0,424,0,200,0,88,0
proiektua23,com.objectdb.o,WRA,208,0,0,0,53,0,36,0,36,0
proiektua23,com.objectdb.o,FPL,450,0,16,0,121,0,34,0,26,0
proiektua23,com.objectdb.o,FPD,101,0,2,0,27,0,10,0,9,0
proiektua23,com.objectdb.o,DSV.i,188,0,14,0,27,0,13,0,6,0
proiektua23,com.objectdb.o,_NonUniqueResultException,25,0,0,0,10,0,5,0,5,0
proiektua23,com.objectdb.o,INR.i,47,0,4,0,12,0,7,0,5,0
proiektua23,com.objectdb.o,INR.j,50,0,4,0,12,0,7,0,5,0
proiektua23,com.objectdb.o,BYR.new ObjectInputStream() {...},18,0,0,0,4,0,2,0,2,0
proiektua23,com.objectdb.o,GEN,464,0,10,0,103,0,34,0,29,0
proiektua23,com.objectdb.o,INR.k,30,0,2,0,9,0,6,0,5,0
proiektua23,com.objectdb.o,OST,339,0,8,0,127,0,37,0,33,0
proiektua23,com.objectdb.o,JER.k,298,0,38,0,77,0,23,0,4,0
proiektua23,com.objectdb.o,JER.l,136,0,20,0,31,0,13,0,3,0
proiektua23,com.objectdb.o,JER.m,88,0,12,0,15,0,8,0,2,0
proiektua23,com.objectdb.o,OMF,1414,0,176,0,377,0,128,0,40,0
proiektua23,com.objectdb.o,_EntityExistsException,39,0,2,0,13,0,7,0,6,0
proiektua23,com.objectdb.o,_JdoReadOnlyException,26,0,0,0,10,0,5,0,5,0
proiektua23,com.objectdb.o,ORN,48,0,8,0,17,0,7,0,3,0
proiektua23,com.objectdb.o,ORB,258,0,12,0,56,0,12,0,6,0
proiektua23,com.objectdb.o,IOM.B,66,0,4,0,14,0,10,0,8,0
proiektua23,com.objectdb.o,ORF,156,0,26,0,31,0,20,0,7,0
proiektua23,com.objectdb.o,_JdoFatalUserException,28,0,0,0,11,0,5,0,5,0
proiektua23,com.objectdb.o,_QueryTimeoutException,27,0,0,0,10,0,5,0,5,0
proiektua23,com.objectdb.o,ERR,264,0,22,0,65,0,19,0,8,0
proiektua23,com.objectdb.o,_JdoObjectNotFoundException,35,0,0,0,13,0,6,0,6,0
proiektua23,com.objectdb.o,OIdentityHashMap.z,56,0,2,0,14,0,8,0,7,0
proiektua23,com.objectdb.o,ERM,65,0,10,0,16,0,7,0,2,0
proiektua23,com.objectdb.o,VST,71,0,4,0,19,0,8,0,6,0
proiektua23,com.objectdb.o,ERF,101,0,16,0,26,0,10,0,2,0
proiektua23,com.objectdb.o,VSL,605,0,150,0,139,0,90,0,15,0
proiektua23,com.objectdb.o,VSP,49,0,6,0,21,0,16,0,13,0
proiektua23,com.objectdb.o,EQP,337,0,36,0,75,0,29,0,11,0
proiektua23,com.objectdb.o,EQI,9,0,0,0,4,0,4,0,4,0
proiektua23,com.objectdb.o,VRS,226,0,28,0,62,0,31,0,17,0
proiektua23,com.objectdb.o,VRN,55,0,2,0,13,0,7,0,6,0
